Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;RN;CAICO;POSTO JULIANA LTDA; 00.766.198/0001-19;RUA MANOEL G DE MELO;203;;BARRA NOVA;59300-000;GASOLINA;01/01/2025;5,79;;R$ / litro;BRANCA
NE;RN;CAICO;POSTO JULIANA LTDA; 00.766.198/0001-19;RUA MANOEL G DE MELO;203;;BARRA NOVA;59300-000;GASOLINA ADITIVADA;01/01/2025;5,79;;R$ / litro;BRANCA
NE;RN;CAICO;POSTO JULIANA LTDA; 00.766.198/0001-19;RUA MANOEL G DE MELO;203;;BARRA NOVA;59300-000;DIESEL;01/01/2025;6,49;;R$ / litro;BRANCA
NE;RN;CAICO;POSTO JULIANA LTDA; 00.766.198/0001-19;RUA MANOEL G DE MELO;203;;BARRA NOVA;59300-000;DIESEL S10;01/01/2025;6,59;;R$ / litro;BRANCA
NE;RN;CAICO;POSTO JULIANA LTDA; 00.766.198/0001-19;RUA MANOEL G DE MELO;203;;BARRA NOVA;59300-000;ETANOL;01/01/2025;3,99;;R$ / litro;BRANCA
S;RS;VACARIA;PG COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 88.645.635/0001-97;AVENIDA MILITAR;2525;;GLORIA;95216-014;GASOLINA;01/01/2025;6,39;;R$ / litro;IPIRANGA
S;RS;VACARIA;PG COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 88.645.635/0001-97;AVENIDA MILITAR;2525;;GLORIA;95216-014;GASOLINA ADITIVADA;01/01/2025;6,52;;R$ / litro;IPIRANGA
S;RS;VACARIA;PG COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 88.645.635/0001-97;AVENIDA MILITAR;2525;;GLORIA;95216-014;DIESEL;01/01/2025;6,32;;R$ / litro;IPIRANGA
S;RS;VACARIA;PG COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 88.645.635/0001-97;AVENIDA MILITAR;2525;;GLORIA;95216-014;ETANOL;01/01/2025;5,84;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO MISTRAL LTDA.; 04.937.358/0001-04;AVENIDA PROFESSOR ALFONSO BOVERO;703;;SUMARE;05019-011;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO MISTRAL LTDA.; 04.937.358/0001-04;AVENIDA PROFESSOR ALFONSO BOVERO;703;;SUMARE;05019-011;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO MISTRAL LTDA.; 04.937.358/0001-04;AVENIDA PROFESSOR ALFONSO BOVERO;703;;SUMARE;05019-011;ETANOL;01/01/2025;3,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE CITY LTDA; 04.765.173/0001-51;RUA ELISA DE MORAES MENDES;781;;ALTO DE PINHEIROS;05449-001;GASOLINA;01/01/2025;7,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE CITY LTDA; 04.765.173/0001-51;RUA ELISA DE MORAES MENDES;781;;ALTO DE PINHEIROS;05449-001;GASOLINA ADITIVADA;01/01/2025;8,39;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE CITY LTDA; 04.765.173/0001-51;RUA ELISA DE MORAES MENDES;781;;ALTO DE PINHEIROS;05449-001;ETANOL;01/01/2025;5,89;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO NOVO CENTRO LTDA; 02.646.144/0001-45;RUA ASDRUBAL DO NASCIMENTO;175;177/183;CENTRO;01316-030;GASOLINA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO NOVO CENTRO LTDA; 02.646.144/0001-45;RUA ASDRUBAL DO NASCIMENTO;175;177/183;CENTRO;01316-030;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO NOVO CENTRO LTDA; 02.646.144/0001-45;RUA ASDRUBAL DO NASCIMENTO;175;177/183;CENTRO;01316-030;ETANOL;01/01/2025;3,79;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO LIDER SANTOS DUMONT LTDA; 00.016.969/0001-50;AVENIDA DO ESTADO;986;;BOM RETIRO;01108-000;GNV;01/01/2025;4,26;;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO LIDER SANTOS DUMONT LTDA; 00.016.969/0001-50;AVENIDA DO ESTADO;986;;BOM RETIRO;01108-000;GASOLINA;01/01/2025;5,66;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO LIDER SANTOS DUMONT LTDA; 00.016.969/0001-50;AVENIDA DO ESTADO;986;;BOM RETIRO;01108-000;DIESEL S10;01/01/2025;5,83;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO LIDER SANTOS DUMONT LTDA; 00.016.969/0001-50;AVENIDA DO ESTADO;986;;BOM RETIRO;01108-000;ETANOL;01/01/2025;3,77;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PETROVAL LTDA; 45.172.608/0001-31;AVENIDA JUCELINO K OLIVEIRA;701;;CENTRO;12010-000;GASOLINA;01/01/2025;6,04;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PETROVAL LTDA; 45.172.608/0001-31;AVENIDA JUCELINO K OLIVEIRA;701;;CENTRO;12010-000;GASOLINA ADITIVADA;01/01/2025;6,24;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PETROVAL LTDA; 45.172.608/0001-31;AVENIDA JUCELINO K OLIVEIRA;701;;CENTRO;12010-000;DIESEL;01/01/2025;6,25;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PETROVAL LTDA; 45.172.608/0001-31;AVENIDA JUCELINO K OLIVEIRA;701;;CENTRO;12010-000;DIESEL S10;01/01/2025;6,35;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PETROVAL LTDA; 45.172.608/0001-31;AVENIDA JUCELINO K OLIVEIRA;701;;CENTRO;12010-000;ETANOL;01/01/2025;4,24;;R$ / litro;VIBRA
SE;SP;TAUBATE;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0011-02;AVENIDA CHARLES SCHNNEIDER;1775;;VILA PROGRESSO;12040-001;GNV;01/01/2025;4,99;;R$ / m³;BRANCA
SE;SP;TAUBATE;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0011-02;AVENIDA CHARLES SCHNNEIDER;1775;;VILA PROGRESSO;12040-001;GASOLINA;01/01/2025;5,59;;R$ / litro;BRANCA
SE;SP;TAUBATE;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0011-02;AVENIDA CHARLES SCHNNEIDER;1775;;VILA PROGRESSO;12040-001;GASOLINA ADITIVADA;01/01/2025;5,64;;R$ / litro;BRANCA
SE;SP;TAUBATE;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0011-02;AVENIDA CHARLES SCHNNEIDER;1775;;VILA PROGRESSO;12040-001;DIESEL S10;01/01/2025;5,69;;R$ / litro;BRANCA
SE;SP;TAUBATE;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0011-02;AVENIDA CHARLES SCHNNEIDER;1775;;VILA PROGRESSO;12040-001;ETANOL;01/01/2025;3,79;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO SAO JOAO COMB E LUBR LTDA; 17.187.832/0001-61;RUA DESEMBARGADOR BARCELOS;196;;CALAFATE;30480-250;GASOLINA;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO SAO JOAO COMB E LUBR LTDA; 17.187.832/0001-61;RUA DESEMBARGADOR BARCELOS;196;;CALAFATE;30480-250;GASOLINA ADITIVADA;01/01/2025;6,39;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO SAO JOAO COMB E LUBR LTDA; 17.187.832/0001-61;RUA DESEMBARGADOR BARCELOS;196;;CALAFATE;30480-250;DIESEL S10;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO SAO JOAO COMB E LUBR LTDA; 17.187.832/0001-61;RUA DESEMBARGADOR BARCELOS;196;;CALAFATE;30480-250;ETANOL;01/01/2025;4,29;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO TOCANTINS LTDA; 17.462.474/0001-58;AVENIDA DO CONTORNO;1955;;FLORESTA;30110-008;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO TOCANTINS LTDA; 17.462.474/0001-58;AVENIDA DO CONTORNO;1955;;FLORESTA;30110-008;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO DE COMBUSTIVEIS SANTO AGOSTINHO LTDA; 06.349.404/0001-71;AVENIDA AMAZONAS;2381;;SANTO AGOSTINHO;30180-002;GNV;01/01/2025;4,87;;R$ / m³;BRANCA
SE;MG;BELO HORIZONTE;POSTO DE COMBUSTIVEIS SANTO AGOSTINHO LTDA; 06.349.404/0001-71;AVENIDA AMAZONAS;2381;;SANTO AGOSTINHO;30180-002;GASOLINA;01/01/2025;5,99;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO DE COMBUSTIVEIS SANTO AGOSTINHO LTDA; 06.349.404/0001-71;AVENIDA AMAZONAS;2381;;SANTO AGOSTINHO;30180-002;ETANOL;01/01/2025;4,19;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO CN LTDA; 07.362.678/0001-63;AVENIDA CRISTIANO MACHADO;1383;;DA GRACA;31140-660;GASOLINA;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO CN LTDA; 07.362.678/0001-63;AVENIDA CRISTIANO MACHADO;1383;;DA GRACA;31140-660;GASOLINA ADITIVADA;01/01/2025;6,39;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO CN LTDA; 07.362.678/0001-63;AVENIDA CRISTIANO MACHADO;1383;;DA GRACA;31140-660;ETANOL;01/01/2025;4,29;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO ALLGAS LTDA; 05.351.360/0001-51;AVENIDA SARAMENHA;1632;;GUARANI;31840-220;GASOLINA;01/01/2025;6,17;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO ALLGAS LTDA; 05.351.360/0001-51;AVENIDA SARAMENHA;1632;;GUARANI;31840-220;GASOLINA ADITIVADA;01/01/2025;6,57;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO ALLGAS LTDA; 05.351.360/0001-51;AVENIDA SARAMENHA;1632;;GUARANI;31840-220;ETANOL;01/01/2025;4,39;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PAULISTINHA LTDA; 01.438.754/0001-90;AVENIDA NOSSA SENHORA DE FATIMA;1612;;CARLOS PRATES;30710-020;GASOLINA;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PAULISTINHA LTDA; 01.438.754/0001-90;AVENIDA NOSSA SENHORA DE FATIMA;1612;;CARLOS PRATES;30710-020;GASOLINA ADITIVADA;01/01/2025;6,39;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PAULISTINHA LTDA; 01.438.754/0001-90;AVENIDA NOSSA SENHORA DE FATIMA;1612;;CARLOS PRATES;30710-020;ETANOL;01/01/2025;4,19;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO TRANCOSO LTDA; 03.911.603/0001-33;RUA JOSE CLETO;1232;;SANTA CRUZ;31155-290;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO TRANCOSO LTDA; 03.911.603/0001-33;RUA JOSE CLETO;1232;;SANTA CRUZ;31155-290;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO TRANCOSO LTDA; 03.911.603/0001-33;RUA JOSE CLETO;1232;;SANTA CRUZ;31155-290;DIESEL S10;01/01/2025;5,89;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;CATALAO COMERCIAL LTDA; 17.968.538/0001-97;ROD. MG 030;8625;SHOPPING SERENA MALL;VALE DO SERENO;34000-000;ETANOL;01/01/2025;4,49;;R$ / litro;ALE
SE;MG;NOVA LIMA;CATALAO COMERCIAL LTDA; 17.968.538/0001-97;ROD. MG 030;8625;SHOPPING SERENA MALL;VALE DO SERENO;34000-000;GASOLINA;01/01/2025;6,29;;R$ / litro;ALE
SE;MG;NOVA LIMA;CATALAO COMERCIAL LTDA; 17.968.538/0001-97;ROD. MG 030;8625;SHOPPING SERENA MALL;VALE DO SERENO;34000-000;GASOLINA ADITIVADA;01/01/2025;6,49;;R$ / litro;ALE
SE;MG;NOVA LIMA;CATALAO COMERCIAL LTDA; 17.968.538/0001-97;ROD. MG 030;8625;SHOPPING SERENA MALL;VALE DO SERENO;34000-000;DIESEL S10;01/01/2025;5,99;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO ITAPOA LTDA; 17.488.693/0001-06;AVENIDA AMAZONAS;2994;;BARROCA;30410-000;GNV;01/01/2025;4,87;;R$ / m³;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO ITAPOA LTDA; 17.488.693/0001-06;AVENIDA AMAZONAS;2994;;BARROCA;30410-000;GASOLINA;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO ITAPOA LTDA; 17.488.693/0001-06;AVENIDA AMAZONAS;2994;;BARROCA;30410-000;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO ITAPOA LTDA; 17.488.693/0001-06;AVENIDA AMAZONAS;2994;;BARROCA;30410-000;DIESEL S10;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO ITAPOA LTDA; 17.488.693/0001-06;AVENIDA AMAZONAS;2994;;BARROCA;30410-000;ETANOL;01/01/2025;4,19;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MUSTANG LTDA; 17.333.899/0001-67;RUA JOAQUIM MURTINHO;9;;SANTO ANTONIO;30350-050;GASOLINA;01/01/2025;6,49;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO MUSTANG LTDA; 17.333.899/0001-67;RUA JOAQUIM MURTINHO;9;;SANTO ANTONIO;30350-050;GASOLINA ADITIVADA;01/01/2025;6,59;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO MUSTANG LTDA; 17.333.899/0001-67;RUA JOAQUIM MURTINHO;9;;SANTO ANTONIO;30350-050;ETANOL;01/01/2025;4,59;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO PONTE NOVA LTDA; 17.159.880/0001-46;AVENIDA NOSSA SENHORA DO CARMO;450;;SAO PEDRO;30330-000;GASOLINA;01/01/2025;6,59;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PONTE NOVA LTDA; 17.159.880/0001-46;AVENIDA NOSSA SENHORA DO CARMO;450;;SAO PEDRO;30330-000;GASOLINA ADITIVADA;01/01/2025;6,89;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PONTE NOVA LTDA; 17.159.880/0001-46;AVENIDA NOSSA SENHORA DO CARMO;450;;SAO PEDRO;30330-000;ETANOL;01/01/2025;4,69;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;ALMADA & CIA LIMITADA; 16.626.814/0002-57;RUA JACUI;3880;;IPIRANGA;31160-190;GASOLINA;01/01/2025;5,99;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;ALMADA & CIA LIMITADA; 16.626.814/0002-57;RUA JACUI;3880;;IPIRANGA;31160-190;DIESEL S10;01/01/2025;5,85;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;ALMADA & CIA LIMITADA; 16.626.814/0002-57;RUA JACUI;3880;;IPIRANGA;31160-190;ETANOL;01/01/2025;4,15;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO SAO PEDRO LTDA; 16.580.169/0001-06;RUA NIQUELINA;918;;SANTA EFIGENIA;30260-100;GASOLINA;01/01/2025;5,97;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO SAO PEDRO LTDA; 16.580.169/0001-06;RUA NIQUELINA;918;;SANTA EFIGENIA;30260-100;GASOLINA ADITIVADA;01/01/2025;5,97;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO SAO PEDRO LTDA; 16.580.169/0001-06;RUA NIQUELINA;918;;SANTA EFIGENIA;30260-100;DIESEL;01/01/2025;5,77;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO SAO PEDRO LTDA; 16.580.169/0001-06;RUA NIQUELINA;918;;SANTA EFIGENIA;30260-100;DIESEL S10;01/01/2025;5,87;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO SAO PEDRO LTDA; 16.580.169/0001-06;RUA NIQUELINA;918;;SANTA EFIGENIA;30260-100;ETANOL;01/01/2025;4,16;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO MAURITANIA LTDA; 16.525.008/0001-01;RUA DO URUGUAI;86;;SION;30310-300;GASOLINA;01/01/2025;6,59;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO MAURITANIA LTDA; 16.525.008/0001-01;RUA DO URUGUAI;86;;SION;30310-300;GASOLINA ADITIVADA;01/01/2025;6,89;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO MAURITANIA LTDA; 16.525.008/0001-01;RUA DO URUGUAI;86;;SION;30310-300;ETANOL;01/01/2025;4,69;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;POSTO PIO XII LTDA.; 05.020.360/0001-79;AVENIDA DO CONTORNO;9008;;SANTO AGOSTINHO;30110-067;GASOLINA;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PIO XII LTDA.; 05.020.360/0001-79;AVENIDA DO CONTORNO;9008;;SANTO AGOSTINHO;30110-067;GASOLINA ADITIVADA;01/01/2025;6,39;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO PIO XII LTDA.; 05.020.360/0001-79;AVENIDA DO CONTORNO;9008;;SANTO AGOSTINHO;30110-067;ETANOL;01/01/2025;4,29;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;POSTO CJ LTDA; 04.783.903/0001-47;AVENIDA PRUDENTE DE MORAIS;581;;CIDADE JARDIM;30380-002;GASOLINA;01/01/2025;6,49;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO CJ LTDA; 04.783.903/0001-47;AVENIDA PRUDENTE DE MORAIS;581;;CIDADE JARDIM;30380-002;GASOLINA ADITIVADA;01/01/2025;6,69;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO CJ LTDA; 04.783.903/0001-47;AVENIDA PRUDENTE DE MORAIS;581;;CIDADE JARDIM;30380-002;DIESEL S10;01/01/2025;5,97;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;POSTO CJ LTDA; 04.783.903/0001-47;AVENIDA PRUDENTE DE MORAIS;581;;CIDADE JARDIM;30380-002;ETANOL;01/01/2025;4,59;;R$ / litro;ALE
SE;MG;BELO HORIZONTE;REDE DAKOTA I LTDA; 01.530.043/0001-41;AVENIDA FRANCISCO SA;260;;PRADO;30411-145;GASOLINA;01/01/2025;5,98;;R$ / litro;TOTALENERGIES
SE;MG;BELO HORIZONTE;REDE DAKOTA I LTDA; 01.530.043/0001-41;AVENIDA FRANCISCO SA;260;;PRADO;30411-145;GASOLINA ADITIVADA;01/01/2025;6,22;;R$ / litro;TOTALENERGIES
SE;MG;BELO HORIZONTE;REDE DAKOTA I LTDA; 01.530.043/0001-41;AVENIDA FRANCISCO SA;260;;PRADO;30411-145;DIESEL S10;01/01/2025;5,88;;R$ / litro;TOTALENERGIES
SE;MG;BELO HORIZONTE;REDE DAKOTA I LTDA; 01.530.043/0001-41;AVENIDA FRANCISCO SA;260;;PRADO;30411-145;ETANOL;01/01/2025;4,18;;R$ / litro;TOTALENERGIES
SE;MG;BELO HORIZONTE;ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.413.083/0001-03;AVENIDA DOS ANDRADAS;3650;;PARAISO;30280-020;GASOLINA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.413.083/0001-03;AVENIDA DOS ANDRADAS;3650;;PARAISO;30280-020;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.413.083/0001-03;AVENIDA DOS ANDRADAS;3650;;PARAISO;30280-020;DIESEL;01/01/2025;5,79;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.413.083/0001-03;AVENIDA DOS ANDRADAS;3650;;PARAISO;30280-020;DIESEL S10;01/01/2025;5,89;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA; 01.413.083/0001-03;AVENIDA DOS ANDRADAS;3650;;PARAISO;30280-020;ETANOL;01/01/2025;4,19;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;POSTO CURVA DO RETIRO LTDA; 04.437.401/0001-64;RODOVIA BR 040 - KM 548;2000;LOTES 01 A 12;JARDIM CANADA;34000-001;GASOLINA;01/01/2025;6,59;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;POSTO CURVA DO RETIRO LTDA; 04.437.401/0001-64;RODOVIA BR 040 - KM 548;2000;LOTES 01 A 12;JARDIM CANADA;34000-001;GASOLINA ADITIVADA;01/01/2025;6,99;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;POSTO CURVA DO RETIRO LTDA; 04.437.401/0001-64;RODOVIA BR 040 - KM 548;2000;LOTES 01 A 12;JARDIM CANADA;34000-001;ETANOL;01/01/2025;4,59;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;PETROLIM LTDA; 17.236.977/0001-05;PRACA EXPEDICIONARIO ASSUNCAO;12;;CENTRO;34000-001;GASOLINA;01/01/2025;6,25;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;PETROLIM LTDA; 17.236.977/0001-05;PRACA EXPEDICIONARIO ASSUNCAO;12;;CENTRO;34000-001;GASOLINA ADITIVADA;01/01/2025;6,65;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;PETROLIM LTDA; 17.236.977/0001-05;PRACA EXPEDICIONARIO ASSUNCAO;12;;CENTRO;34000-001;DIESEL S10;01/01/2025;5,99;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;PETROLIM LTDA; 17.236.977/0001-05;PRACA EXPEDICIONARIO ASSUNCAO;12;;CENTRO;34000-001;ETANOL;01/01/2025;4,29;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;POSTO JAMBREIRO LTDA; 21.670.161/0001-62;RODOVIA MG 30 KM 18;;;OURO VELHO MANSOES;34000-001;GASOLINA;01/01/2025;6,49;;R$ / litro;IPIRANGA
SE;MG;NOVA LIMA;POSTO JAMBREIRO LTDA; 21.670.161/0001-62;RODOVIA MG 30 KM 18;;;OURO VELHO MANSOES;34000-001;GASOLINA ADITIVADA;01/01/2025;6,59;;R$ / litro;IPIRANGA
SE;MG;NOVA LIMA;POSTO JAMBREIRO LTDA; 21.670.161/0001-62;RODOVIA MG 30 KM 18;;;OURO VELHO MANSOES;34000-001;DIESEL S10;01/01/2025;6,39;;R$ / litro;IPIRANGA
SE;MG;NOVA LIMA;POSTO JAMBREIRO LTDA; 21.670.161/0001-62;RODOVIA MG 30 KM 18;;;OURO VELHO MANSOES;34000-001;ETANOL;01/01/2025;4,49;;R$ / litro;IPIRANGA
SE;MG;NOVA LIMA;PHILADELPHIA DERIVADOS DE PETROLEO LTDA; 01.629.489/0001-28;PRACA DR. ERNANI RIB. SILVA;22;;CENTRO;34000-000;GASOLINA;01/01/2025;6,39;;R$ / litro;ALE
SE;MG;NOVA LIMA;PHILADELPHIA DERIVADOS DE PETROLEO LTDA; 01.629.489/0001-28;PRACA DR. ERNANI RIB. SILVA;22;;CENTRO;34000-000;DIESEL S10;01/01/2025;6,09;;R$ / litro;ALE
SE;MG;NOVA LIMA;PHILADELPHIA DERIVADOS DE PETROLEO LTDA; 01.629.489/0001-28;PRACA DR. ERNANI RIB. SILVA;22;;CENTRO;34000-000;ETANOL;01/01/2025;4,26;;R$ / litro;ALE
SE;MG;SABARA;POSTO DAS NACOES LTDA; 25.550.716/0001-93;RODOVIA MG-05;KM 6;S/N;NACOES UNIDAS;34590-390;GASOLINA;01/01/2025;6,09;;R$ / litro;ALE
SE;MG;SABARA;POSTO DAS NACOES LTDA; 25.550.716/0001-93;RODOVIA MG-05;KM 6;S/N;NACOES UNIDAS;34590-390;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;ALE
SE;MG;SABARA;POSTO DAS NACOES LTDA; 25.550.716/0001-93;RODOVIA MG-05;KM 6;S/N;NACOES UNIDAS;34590-390;DIESEL;01/01/2025;5,68;;R$ / litro;ALE
SE;MG;SABARA;POSTO DAS NACOES LTDA; 25.550.716/0001-93;RODOVIA MG-05;KM 6;S/N;NACOES UNIDAS;34590-390;DIESEL S10;01/01/2025;5,79;;R$ / litro;ALE
SE;MG;SABARA;POSTO DAS NACOES LTDA; 25.550.716/0001-93;RODOVIA MG-05;KM 6;S/N;NACOES UNIDAS;34590-390;ETANOL;01/01/2025;4,39;;R$ / litro;ALE
SE;MG;SABARA;POSTO SANTA INES MINAS LTDA; 21.662.242/0001-10;AVENIDA CONTAGEM;1980;;ANA LUCIA;34710-000;GASOLINA;01/01/2025;6,17;;R$ / litro;VIBRA
SE;MG;SABARA;POSTO SANTA INES MINAS LTDA; 21.662.242/0001-10;AVENIDA CONTAGEM;1980;;ANA LUCIA;34710-000;GASOLINA ADITIVADA;01/01/2025;6,47;;R$ / litro;VIBRA
SE;MG;SABARA;POSTO SANTA INES MINAS LTDA; 21.662.242/0001-10;AVENIDA CONTAGEM;1980;;ANA LUCIA;34710-000;DIESEL S10;01/01/2025;5,99;;R$ / litro;VIBRA
S;PR;APUCARANA;DCK - COMERCIO DE COMBUSTIVEIS LTDA; 07.220.788/0001-90;AVENIDA MINAS GERAIS;3201;;VILA SAO MIGUEL;86812-490;GASOLINA;01/01/2025;6,27;;R$ / litro;VIBRA
S;PR;APUCARANA;DCK - COMERCIO DE COMBUSTIVEIS LTDA; 07.220.788/0001-90;AVENIDA MINAS GERAIS;3201;;VILA SAO MIGUEL;86812-490;GASOLINA ADITIVADA;01/01/2025;6,42;;R$ / litro;VIBRA
S;PR;APUCARANA;DCK - COMERCIO DE COMBUSTIVEIS LTDA; 07.220.788/0001-90;AVENIDA MINAS GERAIS;3201;;VILA SAO MIGUEL;86812-490;DIESEL S10;01/01/2025;6,24;;R$ / litro;VIBRA
